Trajectories
100
,,box:segment11,,,box:segment12,,,box:segment13,,,box:segment14,,,box:segment23,,,box:segment24,,,box:segment33,,,box:segment43,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
436,0,111.195,-68.5892,199.775,-70.0119,-69.4978,198.908,-66.2802,50.3839,199.722,105.332,50.4995,200.793,-65.0677,71.0456,39.2916,108.542,71.5622,36.779,-67.7073,-87.4818,36.149,106.413,-85.603,35.7256
437,0,111.195,-68.5967,199.774,-70.0218,-69.5167,198.908,-66.2907,50.3711,199.722,105.33,50.5056,200.791,-65.0692,71.0422,39.2995,108.531,71.5561,36.7895,-67.6915,-87.5388,36.1936,106.416,-85.6411,35.7275
438,0,111.188,-68.5915,199.773,-70.0013,-69.4996,198.909,-66.2794,50.3659,199.734,105.333,50.4938,200.805,-65.0618,71.0264,39.2775,108.544,71.5425,36.788,-67.688,-87.5619,36.2195,106.403,-85.6143,35.7115
439,0,111.202,-68.6133,199.768,-70.0205,-69.5189,198.931,-66.2762,50.3851,199.737,105.326,50.4875,200.792,-65.0732,71.0707,39.3389,108.54,71.5752,36.827,-67.693,-87.4928,36.1585,106.408,-85.5819,35.7084
440,0,111.202,-68.6124,199.775,-70.0258,-69.5022,198.924,-66.2836,50.3697,199.721,105.32,50.5104,200.802,-65.0752,71.0051,39.28,108.522,71.5661,36.7872,-67.6943,-87.5426,36.1706,106.413,-85.5991,35.6817
441,0,111.199,-68.5885,199.768,-70.0001,-69.4836,198.898,-66.2837,50.3694,199.727,105.326,50.5122,200.797,-65.0806,70.9836,39.2511,108.535,71.5192,36.749,-67.685,-87.562,36.2146,106.405,-85.6894,35.7836
442,0,111.205,-68.5861,199.775,-70.0216,-69.5079,198.906,-66.2939,50.3744,199.716,105.315,50.5003,200.817,-65.0798,71.0369,39.2744,108.534,71.5241,36.7684,-67.6777,-87.5972,36.2223,106.404,-85.6375,35.7344
443,0,111.193,-68.609,199.762,-69.9907,-69.4952,198.941,-66.2853,50.377,199.715,105.323,50.4971,200.781,-65.0602,71.0344,39.2695,108.535,71.5634,36.7924,-67.6861,-87.5208,36.1837,106.406,-85.6503,35.7501
444,0,111.186,-68.591,199.767,-70.0148,-69.5031,198.91,-66.2799,50.3794,199.74,105.327,50.4961,200.783,-65.0987,71.0351,39.2888,108.527,71.5396,36.7929,-67.695,-87.5654,36.2028,106.376,-85.6494,35.7563
445,0,111.19,-68.5988,199.767,-70.0156,-69.4972,198.931,-66.2911,50.37,199.702,105.321,50.48,200.802,-65.0637,71.0581,39.3289,108.506,71.5599,36.7767,-67.6944,-87.5189,36.1625,106.419,-85.6514,35.7424
446,0,111.199,-68.597,199.784,-70.0078,-69.5071,198.913,-66.2843,50.3637,199.731,105.325,50.4987,200.802,-65.0777,70.9905,39.2395,108.5,71.4932,36.7406,-67.6897,-87.5648,36.2168,106.419,-85.6448,35.7512
447,0,111.195,-68.5852,199.771,-70.0093,-69.5024,198.905,-66.2992,50.3894,199.725,105.339,50.5071,200.804,-65.0854,71.027,39.2959,108.522,71.5672,36.779,-67.6726,-87.5558,36.1988,106.41,-85.6306,35.7372
448,0,111.185,-68.5824,199.76,-70.0088,-69.4998,198.914,-66.2832,50.3774,199.722,105.336,50.4841,200.789,-65.0666,71.0031,39.2781,108.537,71.5524,36.7974,-67.7014,-87.5404,36.2168,106.412,-85.6178,35.7276
449,0,111.181,-68.5952,199.754,-70.0233,-69.4854,198.928,-66.286,50.3735,199.734,105.329,50.5127,200.796,-65.0721,71.031,39.2916,108.517,71.5414,36.7665,-67.691,-87.515,36.1781,106.42,-85.6673,35.7295
450,0,111.186,-68.5894,199.762,-70.0175,-69.5035,198.899,-66.2838,50.3663,199.727,105.322,50.492,200.775,-65.0786,71.0008,39.2688,108.541,71.5509,36.7713,-67.6845,-87.5399,36.1831,106.425,-85.6862,35.7838
451,0,111.203,-68.6017,199.762,-70.0137,-69.5083,198.917,-66.3089,50.369,199.724,105.323,50.4714,200.782,-65.0644,71.0084,39.2833,108.516,71.548,36.7825,-67.6853,-87.5391,36.1578,106.406,-85.6497,35.757
452,0,111.2,-68.5949,199.764,-70.0068,-69.5079,198.925,-66.289,50.358,199.705,105.32,50.5089,200.786,-65.0918,71.0742,39.339,108.541,71.5683,36.7942,-67.7037,-87.5226,36.1674,106.408,-85.6355,35.7252
453,0,111.205,-68.5903,199.764,-70.0166,-69.4837,198.905,-66.2769,50.3825,199.734,105.307,50.4707,200.807,-65.0707,71.0485,39.3017,108.517,71.5357,36.7734,-67.6846,-87.509,36.1492,106.406,-85.6422,35.7699
454,0,111.199,-68.5926,199.764,-70.0112,-69.4896,198.889,-66.2859,50.397,199.709,105.318,50.502,200.785,-65.0809,71.0141,39.2626,108.534,71.5656,36.78,-67.7029,-87.5684,36.2111,106.407,-85.6375,35.7168
455,0,111.202,-68.6033,199.771,-70.0027,-69.495,198.934,-66.2828,50.358,199.71,105.322,50.4963,200.798,-65.0649,71.007,39.2464,108.53,71.4791,36.7485,-67.6883,-87.5291,36.1799,106.394,-85.6632,35.7381
456,0,111.196,-68.5889,199.764,-70.0163,-69.4967,198.913,-66.2861,50.3695,199.72,105.321,50.4998,200.786,-65.0769,71.0095,39.2925,108.529,71.5876,36.8169,-67.6937,-87.5084,36.1499,106.427,-85.562,35.6723
457,0,111.189,-68.6072,199.786,-70.0218,-69.4977,198.914,-66.2857,50.3627,199.723,105.324,50.5021,200.776,-65.0832,71.0098,39.2783,108.531,71.558,36.7533,-67.6978,-87.5259,36.1897,106.401,-85.656,35.7544
458,0,111.189,-68.6042,199.765,-70.019,-69.4879,198.915,-66.2945,50.3572,199.736,105.318,50.5088,200.804,-65.0667,70.9976,39.2479,108.524,71.5322,36.7702,-67.6799,-87.5191,36.1636,106.421,-85.6432,35.75
459,0,111.192,-68.603,199.761,-70.0003,-69.5063,198.937,-66.2915,50.3572,199.725,105.319,50.522,200.794,-65.0719,71.01,39.2585,108.509,71.5309,36.7594,-67.6746,-87.5728,36.2146,106.387,-85.678,35.7732
460,0,111.206,-68.5841,199.766,-70.0111,-69.4948,198.917,-66.2892,50.3633,199.727,105.324,50.5028,200.789,-65.0892,71.0401,39.2976,108.529,71.5908,36.8259,-67.6817,-87.5336,36.2061,106.396,-85.6577,35.7635
461,0,111.201,-68.5932,199.743,-70.0318,-69.5092,198.927,-66.2932,50.3684,199.721,105.336,50.5155,200.789,-65.0825,71.0381,39.2873,108.516,71.4989,36.7346,-67.6829,-87.5269,36.174,106.404,-85.6335,35.7294
462,0,111.193,-68.5939,199.767,-70.0082,-69.5024,198.919,-66.2822,50.3857,199.728,105.332,50.517,200.789,-65.0727,71.0407,39.2814,108.534,71.5458,36.759,-67.6822,-87.5281,36.2125,106.425,-85.6357,35.7483
463,0,111.195,-68.614,199.762,-70.0122,-69.4898,198.922,-66.2846,50.3876,199.726,105.329,50.4969,200.787,-65.0664,71.0291,39.2702,108.531,71.5136,36.7097,-67.6631,-87.5544,36.1858,106.408,-85.6563,35.7737
464,0,111.194,-68.6123,199.78,-69.9939,-69.4812,198.901,-66.2919,50.3839,199.728,105.328,50.5106,200.8,-65.075,71.0067,39.2328,108.525,71.5677,36.7535,-67.6959,-87.5747,36.2012,106.405,-85.5824,35.6889
465,0,111.205,-68.6007,199.774,-70.027,-69.4943,198.934,-66.2849,50.3842,199.718,105.324,50.5008,200.794,-65.0784,71.0141,39.2861,108.538,71.596,36.8142,-67.6748,-87.5499,36.1861,106.409,-85.6302,35.7368
466,0,111.211,-68.605,199.771,-70.0157,-69.5073,198.914,-66.2799,50.363,199.726,105.325,50.5058,200.799,-65.0658,71.0249,39.286,108.531,71.5965,36.8461,-67.7057,-87.532,36.1843,106.411,-85.6581,35.7528
467,0,111.202,-68.5906,199.771,-70.0041,-69.5006,198.91,-66.2843,50.3779,199.722,105.325,50.5034,200.797,-65.0824,71.0298,39.3015,108.522,71.5534,36.778,-67.7016,-87.5495,36.2403,106.411,-85.631,35.7309
468,0,111.196,-68.5713,199.761,-70.0123,-69.4796,198.909,-66.2961,50.377,199.721,105.309,50.4878,200.785,-65.0499,71.0031,39.2819,108.534,71.5315,36.7808,-67.6986,-87.5253,36.1872,106.427,-85.6099,35.709
469,0,111.195,-68.5872,199.79,-70.0065,-69.4934,198.925,-66.2756,50.3605,199.718,105.352,50.5163,200.793,-65.07,71.0373,39.2874,108.534,71.5909,36.8106,-67.7136,-87.5142,36.1651,106.434,-85.603,35.7208
470,0,111.198,-68.5973,199.759,-70.0208,-69.5052,198.908,-66.2822,50.3739,199.712,105.329,50.5044,200.782,-65.0558,71.0572,39.2931,108.527,71.5369,36.7437,-67.6998,-87.5389,36.189,106.397,-85.6768,35.776
471,0,111.197,-68.5882,199.766,-70.0098,-69.506,198.909,-66.2847,50.3931,199.737,105.318,50.5252,200.789,-65.064,71.0491,39.3087,108.537,71.5997,36.8183,-67.6883,-87.5348,36.2117,106.404,-85.664,35.77
472,0,111.212,-68.5895,199.777,-70.0163,-69.5073,198.914,-66.2852,50.3558,199.715,105.314,50.5009,200.792,-65.0669,71.0621,39.2757,108.54,71.5337,36.7524,-67.704,-87.5225,36.1747,106.404,-85.6509,35.7376
473,0,111.2,-68.5776,199.758,-70.0161,-69.5001,198.925,-66.2831,50.361,199.713,105.338,50.4938,200.787,-65.0708,71.0627,39.3397,108.537,71.5778,36.7966,-67.6768,-87.5194,36.1864,106.43,-85.5852,35.6841
474,0,111.209,-68.5976,199.786,-70.0181,-69.5009,198.925,-66.3033,50.3686,199.725,105.337,50.4937,200.784,-65.0795,71.0344,39.2817,108.554,71.5703,36.8097,-67.6693,-87.5881,36.2365,106.389,-85.6313,35.7179
475,0,111.193,-68.5889,199.775,-69.9904,-69.4895,198.906,-66.2845,50.3681,199.721,105.313,50.5275,200.796,-65.0733,71.0297,39.2994,108.522,71.5278,36.7476,-67.6937,-87.5532,36.2163,106.391,-85.6027,35.7176
476,0,111.181,-68.5994,199.753,-70.0192,-69.4862,198.923,-66.3054,50.393,199.732,105.31,50.4832,200.795,-65.0779,71.0546,39.2942,108.535,71.5812,36.7827,-67.6936,-87.5327,36.1867,106.392,-85.6389,35.7414
477,0,111.189,-68.586,199.779,-70.0172,-69.5008,198.915,-66.2841,50.3773,199.723,105.317,50.5111,200.788,-65.0715,71.069,39.3091,108.537,71.5462,36.7804,-67.7022,-87.5279,36.182,106.41,-85.6465,35.7453
478,0,111.184,-68.6004,199.759,-70.0055,-69.5086,198.926,-66.2748,50.3655,199.724,105.313,50.5056,200.786,-65.0693,71.0604,39.2832,108.544,71.5692,36.7778,-67.6902,-87.5105,36.1486,106.404,-85.6542,35.767
479,0,111.195,-68.6033,199.774,-70.0216,-69.5008,198.919,-66.2802,50.3655,199.713,105.306,50.5141,200.81,-65.0629,71.0133,39.2712,108.535,71.5377,36.7371,-67.694,-87.5189,36.1848,106.387,-85.6963,35.7753
480,0,111.2,-68.5955,199.779,-70.0101,-69.5053,198.925,-66.283,50.3873,199.735,105.305,50.4984,200.801,-65.0663,71.0102,39.2692,108.521,71.5749,36.7865,-67.6789,-87.5313,36.1927,106.396,-85.594,35.6807
481,0,111.196,-68.5969,199.782,-70.0075,-69.5035,198.906,-66.2846,50.3546,199.714,105.327,50.518,200.788,-65.0795,71.0714,39.3261,108.543,71.5544,36.7686,-67.6735,-87.5274,36.1947,106.415,-85.6092,35.7127
482,0,111.199,-68.5853,199.771,-70.0117,-69.5065,198.909,-66.2997,50.3732,199.724,105.326,50.5052,200.782,-65.0687,71.0523,39.32,108.52,71.5264,36.7459,-67.6959,-87.5287,36.1732,106.408,-85.6208,35.7407
483,0,111.196,-68.606,199.768,-70.0101,-69.4853,198.933,-66.2916,50.3642,199.743,105.329,50.5063,200.776,-65.0814,71.0581,39.3179,108.529,71.5571,36.756,-67.665,-87.5259,36.1599,106.418,-85.5915,35.6981
484,0,111.189,-68.5759,199.76,-70.0153,-69.4966,198.918,-66.2834,50.3579,199.712,105.325,50.5275,200.798,-65.0818,71.0615,39.2958,108.523,71.5667,36.7976,-67.6882,-87.5076,36.1553,106.413,-85.6341,35.6996
485,0,111.196,-68.607,199.782,-70.0138,-69.5001,198.941,-66.2756,50.3656,199.706,105.336,50.5173,200.81,-65.0859,71.0123,39.2777,108.537,71.5337,36.733,-67.6789,-87.5309,36.1716,106.421,-85.6652,35.7666
486,0,111.178,-68.6041,199.785,-70.0227,-69.4827,198.904,-66.2856,50.3865,199.72,105.321,50.4936,200.792,-65.0757,71.0585,39.3115,108.54,71.4915,36.7396,-67.697,-87.5887,36.2659,106.404,-85.6245,35.7039
487,0,111.184,-68.5991,199.766,-70.0092,-69.504,198.923,-66.2958,50.3608,199.722,105.329,50.4841,200.807,-65.073,71.0628,39.307,108.537,71.5882,36.8268,-67.6817,-87.5397,36.2132,106.424,-85.6656,35.7684
488,0,111.211,-68.5953,199.782,-70.0045,-69.4886,198.895,-66.2725,50.3569,199.718,105.33,50.4961,200.79,-65.0549,71.0352,39.2927,108.539,71.5269,36.7589,-67.689,-87.542,36.166,106.403,-85.607,35.7185
489,0,111.177,-68.6107,199.759,-70.0045,-69.5088,198.907,-66.2891,50.381,199.728,105.322,50.5211,200.798,-65.0542,71.0743,39.3182,108.524,71.5531,36.7571,-67.6794,-87.5317,36.1702,106.41,-85.6069,35.7216
490,0,111.199,-68.5971,199.776,-70.0118,-69.5058,198.903,-66.2948,50.3712,199.725,105.321,50.4917,200.803,-65.0657,71.0426,39.2916,108.524,71.5427,36.7793,-67.6794,-87.5029,36.1751,106.415,-85.6587,35.7819
491,0,111.196,-68.6056,199.763,-70.0128,-69.5177,198.913,-66.2849,50.3535,199.731,105.332,50.5177,200.789,-65.08,71.027,39.2779,108.522,71.546,36.7992,-67.6978,-87.4991,36.1609,106.409,-85.6822,35.8002
492,0,111.188,-68.6126,199.773,-70.0167,-69.5112,198.918,-66.2701,50.3774,199.711,105.324,50.5008,200.78,-65.0747,71.0634,39.2744,108.533,71.5463,36.7725,-67.6905,-87.5405,36.2048,106.425,-85.6071,35.6942
493,0,111.188,-68.6018,199.778,-70.004,-69.506,198.921,-66.2995,50.3609,199.721,105.319,50.5019,200.78,-65.0682,71.0439,39.3148,108.533,71.5426,36.7476,-67.6987,-87.4842,36.1706,106.416,-85.6619,35.7666
494,0,111.206,-68.5976,199.764,-70.0184,-69.5116,198.9,-66.2834,50.3774,199.723,105.327,50.5135,200.789,-65.0759,71.0486,39.2906,108.536,71.5933,36.8032,-67.6965,-87.5418,36.2204,106.405,-85.6106,35.7216
495,0,111.191,-68.5894,199.757,-70.0212,-69.4837,198.916,-66.2871,50.369,199.739,105.334,50.4942,200.768,-65.0764,70.9896,39.2304,108.516,71.5677,36.7756,-67.6783,-87.5432,36.1793,106.372,-85.6567,35.7713
496,0,111.219,-68.5612,199.76,-70.0129,-69.4755,198.92,-66.2865,50.3677,199.719,105.324,50.495,200.786,-65.0699,71.0613,39.297,108.548,71.4955,36.7147,-67.671,-87.511,36.1549,106.378,-85.6945,35.7922
497,0,111.196,-68.6025,199.757,-70.0272,-69.4992,198.904,-66.2732,50.3805,199.716,105.323,50.5009,200.806,-65.0587,71.0442,39.2781,108.517,71.5387,36.7825,-67.6708,-87.5215,36.1549,106.421,-85.6208,35.7411
498,0,111.185,-68.5783,199.739,-70.0136,-69.4993,198.911,-66.2853,50.3645,199.738,105.33,50.5068,200.787,-65.0835,71.056,39.3089,108.559,71.5055,36.7237,-67.6854,-87.5183,36.1825,106.413,-85.6889,35.7941
499,0,111.194,-68.6023,199.764,-70.0145,-69.5069,198.929,-66.2969,50.3731,199.719,105.333,50.5064,200.783,-65.084,71.0008,39.2479,108.542,71.5772,36.771,-67.699,-87.5689,36.2426,106.42,-85.6346,35.7351
500,0,111.192,-68.5884,199.76,-70.0281,-69.4913,198.917,-66.2967,50.3731,199.73,105.322,50.5197,200.777,-65.0737,70.9926,39.237,108.525,71.496,36.7149,-67.6712,-87.5318,36.2121,106.408,-85.6774,35.7647
501,0,111.197,-68.5878,199.781,-70.0046,-69.4956,198.902,-66.2837,50.3572,199.721,105.329,50.496,200.81,-65.0796,71.0304,39.2605,108.565,71.5848,36.7913,-67.7013,-87.5207,36.175,106.413,-85.6127,35.7308
502,0,111.19,-68.6022,199.766,-70.0066,-69.5047,198.92,-66.2798,50.3861,199.734,105.338,50.5226,200.792,-65.0669,71.0432,39.3047,108.523,71.5467,36.7582,-67.6754,-87.5449,36.201,106.394,-85.6526,35.7637
503,0,111.206,-68.589,199.772,-70.0012,-69.4801,198.912,-66.2832,50.3766,199.726,105.316,50.512,200.792,-65.0671,71.0681,39.31,108.543,71.554,36.7849,-67.6936,-87.5615,36.2105,106.403,-85.6401,35.7384
504,0,111.208,-68.5934,199.775,-70.014,-69.5115,198.905,-66.2852,50.3702,199.726,105.311,50.4936,200.785,-65.0792,71.0659,39.3225,108.532,71.5755,36.753,-67.6988,-87.5274,36.1972,106.419,-85.6741,35.7894
505,0,111.197,-68.5947,199.776,-70.0223,-69.4949,198.919,-66.2703,50.3697,199.726,105.324,50.4904,200.784,-65.0693,71.0594,39.3117,108.515,71.5696,36.8074,-67.6897,-87.5187,36.1827,106.416,-85.6157,35.7118
506,0,111.19,-68.576,199.77,-70.003,-69.4732,198.932,-66.285,50.3787,199.69,105.336,50.4919,200.799,-65.0731,71.0634,39.3247,108.544,71.5519,36.771,-67.6904,-87.524,36.1761,106.412,-85.6662,35.7544
507,0,111.184,-68.589,199.774,-70.0111,-69.4818,198.911,-66.292,50.3819,199.724,105.338,50.4952,200.797,-65.0675,71.021,39.2778,108.535,71.5641,36.77,-67.6968,-87.5024,36.1269,106.434,-85.6409,35.7468
508,0,111.199,-68.5792,199.772,-70.0131,-69.4928,198.909,-66.2804,50.3821,199.723,105.323,50.512,200.793,-65.0861,71.0258,39.2822,108.521,71.5579,36.7656,-67.6996,-87.5539,36.1723,106.401,-85.6187,35.7172
509,0,111.197,-68.5842,199.756,-70.0119,-69.496,198.909,-66.2782,50.3852,199.74,105.345,50.5028,200.809,-65.063,71.0404,39.2758,108.541,71.5487,36.7717,-67.6834,-87.5035,36.1626,106.406,-85.6155,35.7104
510,0,111.198,-68.6013,199.774,-70.0141,-69.486,198.916,-66.2819,50.3757,199.726,105.325,50.4992,200.785,-65.0729,71.0624,39.3286,108.536,71.5657,36.7789,-67.6953,-87.5458,36.212,106.434,-85.6211,35.7107
511,0,111.192,-68.6111,199.781,-70.0203,-69.4914,198.903,-66.2736,50.3833,199.712,105.319,50.5075,200.788,-65.0601,71.0477,39.2851,108.533,71.5524,36.7768,-67.6632,-87.5373,36.1719,106.444,-85.6048,35.7259
512,0,111.197,-68.5875,199.761,-70.0119,-69.4941,198.923,-66.2835,50.373,199.734,105.331,50.5044,200.795,-65.0851,71.0435,39.3046,108.55,71.5433,36.7703,-67.6833,-87.5205,36.1497,106.41,-85.6408,35.7475
513,0,111.183,-68.6174,199.773,-70.0064,-69.5138,198.907,-66.2851,50.368,199.744,105.325,50.506,200.792,-65.0783,70.9905,39.2549,108.518,71.5567,36.7566,-67.6769,-87.5669,36.2216,106.414,-85.681,35.7788
514,0,111.195,-68.6006,199.779,-70.0221,-69.5093,198.916,-66.277,50.3906,199.72,105.335,50.5009,200.791,-65.0684,71.0282,39.2931,108.534,71.5186,36.7149,-67.6689,-87.5392,36.1625,106.422,-85.6461,35.7516
515,0,111.198,-68.5773,199.781,-70.009,-69.4881,198.921,-66.2902,50.3747,199.726,105.321,50.5352,200.793,-65.0742,71.0342,39.2855,108.516,71.5522,36.7954,-67.6758,-87.5452,36.1893,106.424,-85.6547,35.7498
516,0,111.198,-68.5903,199.776,-70.0078,-69.4781,198.9,-66.2998,50.3822,199.709,105.335,50.521,200.782,-65.0611,71.0508,39.3003,108.521,71.5414,36.7603,-67.7014,-87.5159,36.1665,106.436,-85.6273,35.7473
517,0,111.197,-68.592,199.754,-70.0073,-69.5063,198.914,-66.2816,50.3866,199.742,105.322,50.5217,200.803,-65.074,70.9832,39.2463,108.552,71.4978,36.7298,-67.6856,-87.5269,36.1716,106.391,-85.6519,35.7573
518,0,111.192,-68.5864,199.771,-70.0103,-69.4954,198.914,-66.2938,50.37,199.715,105.319,50.5072,200.786,-65.0541,71.0614,39.294,108.53,71.5662,36.7862,-67.6744,-87.5052,36.1721,106.413,-85.6235,35.7115
519,0,111.194,-68.5908,199.753,-70.0181,-69.4989,198.924,-66.2715,50.3787,199.723,105.334,50.4982,200.791,-65.0752,71.0521,39.3117,108.509,71.4889,36.7011,-67.6957,-87.5376,36.1896,106.409,-85.6736,35.7898
520,0,111.201,-68.5839,199.748,-70.0025,-69.4789,198.913,-66.2856,50.3737,199.711,105.306,50.5083,200.809,-65.0632,71.0559,39.2857,108.513,71.5119,36.7539,-67.6646,-87.5075,36.1401,106.404,-85.6222,35.7265
521,0,111.184,-68.6145,199.751,-70.0031,-69.4998,198.917,-66.2921,50.3814,199.709,105.343,50.5272,200.776,-65.0629,71.072,39.3327,108.541,71.5428,36.768,-67.6711,-87.5649,36.2165,106.411,-85.665,35.7447
522,0,111.197,-68.6017,199.758,-70.0081,-69.4947,198.917,-66.2996,50.3634,199.726,105.326,50.4962,200.803,-65.0729,71.0699,39.3264,108.527,71.5863,36.8097,-67.6895,-87.554,36.2221,106.39,-85.6536,35.7607
523,0,111.206,-68.5996,199.753,-70.0162,-69.4963,198.913,-66.2836,50.3784,199.725,105.332,50.5276,200.792,-65.0788,71.0368,39.2851,108.53,71.6031,36.8262,-67.6869,-87.5563,36.217,106.397,-85.6468,35.7475
524,0,111.191,-68.5982,199.765,-70.0162,-69.4958,198.902,-66.283,50.3857,199.74,105.332,50.5059,200.806,-65.0755,71.0091,39.273,108.529,71.5406,36.7568,-67.694,-87.5427,36.182,106.436,-85.6128,35.7143
525,0,111.187,-68.5731,199.778,-70.0148,-69.5046,198.909,-66.3009,50.3619,199.713,105.326,50.5139,200.781,-65.0929,71.0406,39.2897,108.535,71.5604,36.7919,-67.6901,-87.4858,36.1372,106.394,-85.6497,35.7807
526,0,111.201,-68.5894,199.766,-70.0103,-69.4993,198.921,-66.2915,50.3778,199.731,105.32,50.5156,200.786,-65.0773,71.0567,39.2896,108.509,71.5421,36.7341,-67.689,-87.5503,36.201,106.406,-85.6266,35.7328
527,0,111.2,-68.5861,199.766,-70.0151,-69.4995,198.926,-66.2809,50.3743,199.715,105.327,50.5037,200.784,-65.0782,71.0479,39.299,108.529,71.5631,36.81,-67.6829,-87.5301,36.1614,106.405,-85.6689,35.7766
528,0,111.195,-68.5933,199.778,-70.0124,-69.4956,198.9,-66.2872,50.3683,199.715,105.338,50.5109,200.81,-65.0694,71.0601,39.3045,108.533,71.538,36.7357,-67.689,-87.5359,36.1873,106.409,-85.6459,35.7224
529,0,111.196,-68.6038,199.784,-70.0221,-69.4965,198.922,-66.2802,50.3592,199.717,105.347,50.4896,200.763,-65.0687,71.0459,39.2916,108.516,71.5228,36.7459,-67.7016,-87.5428,36.2023,106.42,-85.6116,35.7165
530,0,111.204,-68.5943,199.769,-70.0034,-69.4994,198.934,-66.2955,50.3694,199.724,105.341,50.5141,200.789,-65.0913,71.0435,39.3053,108.526,71.5326,36.7615,-67.7007,-87.5297,36.1888,106.406,-85.5671,35.6819
531,0,111.208,-68.6169,199.764,-70.0133,-69.4998,198.914,-66.2996,50.3596,199.733,105.32,50.5116,200.803,-65.0637,71.028,39.2723,108.537,71.5518,36.7831,-67.7048,-87.526,36.1821,106.405,-85.6382,35.7113
532,0,111.208,-68.5947,199.79,-70.0088,-69.5125,198.943,-66.2658,50.3629,199.726,105.328,50.5058,200.799,-65.0973,71.0104,39.2792,108.518,71.5303,36.7556,-67.7019,-87.54,36.2252,106.396,-85.6457,35.7583
533,0,111.205,-68.6021,199.767,-70.0064,-69.5014,198.922,-66.2811,50.3725,199.734,105.322,50.4749,200.799,-65.0716,71.0443,39.2944,108.533,71.5411,36.7758,-67.692,-87.5733,36.2235,106.408,-85.654,35.7179
534,0,111.195,-68.5927,199.776,-70.0005,-69.4871,198.909,-66.2944,50.3413,199.724,105.331,50.4956,200.801,-65.0871,71.0128,39.2811,108.514,71.5062,36.7599,-67.6923,-87.5337,36.1959,106.405,-85.5935,35.6843
535,0,111.192,-68.5875,199.787,-70.0141,-69.4926,198.909,-66.2945,50.3706,199.725,105.324,50.4981,200.793,-65.0723,71.0718,39.3212,108.532,71.5402,36.7665,-67.6827,-87.5319,36.1792,106.415,-85.6531,35.7563
536,0,111.19,-68.6175,199.749,-70.0174,-69.4954,198.914,-66.2845,50.3841,199.718,105.328,50.4951,200.819,-65.0725,71.0434,39.3065,108.521,71.5633,36.7791,-67.6946,-87.5622,36.2227,106.417,-85.6596,35.7597
537,0,111.192,-68.6122,199.771,-70.0101,-69.5059,198.92,-66.2887,50.3678,199.713,105.328,50.5061,200.783,-65.0942,70.9811,39.2439,108.547,71.5733,36.7984,-67.6877,-87.5232,36.1553,106.408,-85.5975,35.7132
538,0,111.202,-68.5939,199.773,-70.0146,-69.5105,198.932,-66.2895,50.3515,199.717,105.322,50.5269,200.786,-65.0734,71.0155,39.2752,108.52,71.5771,36.7842,-67.6772,-87.5283,36.1828,106.399,-85.6418,35.7285
539,0,111.197,-68.5894,199.772,-70.0219,-69.5022,198.902,-66.2957,50.3752,199.723,105.337,50.4897,200.791,-65.0793,71.0089,39.2776,108.539,71.5493,36.8051,-67.6935,-87.5519,36.2066,106.414,-85.6236,35.7185
540,0,111.199,-68.5768,199.797,-70.0074,-69.5057,198.912,-66.2766,50.3594,199.721,105.32,50.4955,200.815,-65.0811,70.9854,39.2572,108.521,71.4965,36.7099,-67.6897,-87.5103,36.1704,106.413,-85.5965,35.7187
541,0,111.201,-68.6027,199.778,-70.0232,-69.5091,198.933,-66.2727,50.3601,199.72,105.321,50.5003,200.782,-65.0854,71.086,39.3301,108.522,71.5573,36.7684,-67.6931,-87.5109,36.1586,106.396,-85.6125,35.7031
542,0,111.206,-68.604,199.782,-70.0217,-69.5077,198.905,-66.2834,50.3616,199.72,105.307,50.4798,200.804,-65.0777,71.0497,39.3191,108.525,71.5191,36.7478,-67.6977,-87.5196,36.178,106.418,-85.632,35.7039
543,0,111.206,-68.5938,199.778,-70.0085,-69.519,198.913,-66.2889,50.3737,199.724,105.327,50.4868,200.795,-65.0875,71.032,39.2977,108.526,71.5672,36.7971,-67.6817,-87.582,36.2117,106.432,-85.68,35.7753
544,0,111.193,-68.607,199.774,-70.0115,-69.5217,198.923,-66.2877,50.3462,199.726,105.309,50.5225,200.783,-65.0607,71.0378,39.2985,108.516,71.5604,36.788,-67.6875,-87.5739,36.2254,106.413,-85.656,35.7389
545,0,111.189,-68.592,199.768,-70.0178,-69.4832,198.9,-66.2812,50.3798,199.721,105.327,50.5111,200.789,-65.0851,71.0289,39.2737,108.507,71.5575,36.7906,-67.6868,-87.5661,36.2319,106.4,-85.6549,35.7311
546,0,111.187,-68.6027,199.765,-70.0293,-69.4882,198.917,-66.2886,50.3615,199.734,105.324,50.4984,200.795,-65.0808,71.0316,39.2691,108.51,71.5165,36.7401,-67.6892,-87.5605,36.1928,106.417,-85.6113,35.7163
547,0,111.199,-68.599,199.773,-70.0178,-69.5081,198.929,-66.2865,50.3568,199.71,105.327,50.499,200.799,-65.0734,71.0555,39.2901,108.529,71.5339,36.7584,-67.6758,-87.529,36.1987,106.402,-85.6582,35.7972
