Trajectories
100
,,benjamin:piedDroit1,,,benjamin:piedDroit2,,,benjamin:piedGauche1,,,benjamin:piedGauche2,,,benjamin:tibiaGauche2,,,benjamin:tibiaDroite2,,,benjamin:cuisseDroite2,,,benjamin:cuisseGauche2,,,benjamin:ventreGauche1,,,benjamin:torse2,,,benjamin:epauleDroite2,,,benjamin:epauleGauche2,,,benjamin:brasGauche2,,,benjamin:brasDroit2,,,benjamin:avantBrasDroit2,,,benjamin:avantBrasGauche2,,,benjamin:tete1,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
645,0,26.1708,-642.32,85.115,-98.3287,-652.236,141.951,-196.515,-471.542,121.011,-151.675,-593.318,73.1884,-90.3064,-423.097,506.601,-26.0111,-608.517,524.588,-116.745,-609.053,961.911,-75.7038,-351.964,955.005,-72.9079,-446.854,1154.43,-91.7134,-429.983,1346.13,-152.068,-651.023,1473.71,-224.799,-234.613,1467.08,-423.094,-81.3239,1254.04,-198.592,-893.38,1240.09,-42.9079,-1001.7,1088.81,-428.7,91.4139,1092.49,-126.682,-388.013,1765.89
646,0,39.9806,-633.262,87.0616,-85.8616,-649.236,141.109,-195.62,-470.328,120.638,-151.541,-593.107,73.2831,-89.7906,-421.182,506.611,-21.1661,-607.758,524.814,-110.992,-608.652,962.355,-77.5327,-350.714,955.296,-71.6918,-444.961,1154.75,-90.7411,-428.324,1346.53,-143.624,-651.296,1473.74,-231.111,-237.948,1467.93,-435.09,-92.2888,1254.99,-181.503,-894.889,1239.83,-21.696,-997.345,1088.55,-447.741,80.0182,1093.45,-127.599,-388.167,1766.26
647,0,52.5458,-623.51,89.0863,-72.8273,-645.799,141.01,-194.677,-469.005,120.627,-151.329,-593.19,73.2385,-89.3452,-419.163,506.617,-17.2898,-605.993,524.715,-105.609,-608.707,963.39,-79.6715,-349.705,955.807,-70.7877,-443.035,1155.21,-90.0752,-426.835,1346.86,-135.315,-651.53,1473.87,-237.368,-241.312,1468.36,-446.503,-103.737,1255.47,-164.323,-895.777,1239.41,-0.873298,-991.845,1087.86,-466.173,67.9877,1094.14,-128.329,-388.343,1766.62
648,0,64.3143,-613.987,91.7925,-61.3567,-641.883,140.458,-193.331,-467.439,120.299,-151.099,-593.334,73.2235,-89.0626,-416.888,506.732,-13.0321,-605.258,524.703,-99.8328,-608.43,964.296,-81.2434,-348.83,956.416,-69.9638,-441.17,1155.56,-89.4333,-425.208,1347.15,-127.038,-651.602,1474,-243.076,-245.669,1468.85,-457.473,-115.67,1256.13,-147.379,-896.179,1239.18,19.7401,-986.377,1087.87,-484.003,55.726,1094.97,-129.201,-388.78,1767.03
649,0,74.9041,-604.29,94.6633,-49.932,-638.372,140.432,-194.243,-467.38,120.018,-150.805,-593.218,73.2824,-88.5994,-414.066,507.029,-8.90446,-605.038,524.229,-94.2355,-607.577,965.063,-83.0195,-347.704,957.33,-69.0916,-439.215,1156.03,-88.6705,-423.48,1347.58,-118.829,-651.409,1474.08,-248.822,-249.825,1469.36,-467.972,-127.725,1256.56,-130.373,-895.915,1238.67,39.732,-979.971,1087.58,-500.827,43.7397,1095.97,-130.168,-389.596,1767.59
650,0,84.4337,-594.385,97.4379,-38.8392,-634.5,140.568,-192.708,-465.245,119.216,-151.159,-594.514,72.133,-88.2524,-411.126,507.19,-4.85525,-604.988,523.904,-88.6133,-606.352,965.5,-84.6328,-346.334,958.191,-68.4517,-437.464,1156.59,-89.1024,-421.875,1347.76,-110.921,-650.53,1473.84,-254.55,-254.262,1469.55,-478.053,-140.341,1257.09,-113.57,-895.223,1238.27,59.3878,-973.025,1087.23,-518.181,28.1083,1095.98,-131.002,-390.165,1768.09
651,0,92.8503,-584.478,100.107,-28.4853,-630.725,140.467,-192.379,-463.359,119.282,-150.796,-594.397,72.1041,-87.9176,-407.989,507.616,-1.17152,-603.933,523.832,-83.1669,-605.041,965.878,-86.1786,-345.451,959.115,-67.4883,-435.462,1157.21,-89.0954,-420.344,1348.04,-102.866,-649.798,1473.82,-260.083,-258.174,1470.29,-487.521,-153.3,1257.46,-97.0377,-893.98,1237.99,78.6454,-965.351,1086.82,-534.157,14.0415,1096.53,-131.775,-390.736,1768.5
652,0,100.31,-575.322,102.452,-19.5889,-627.079,140.877,-191.282,-461.757,119.151,-150.473,-594.247,72.0687,-87.8163,-405.436,507.877,2.25731,-601.544,522.577,-77.4828,-603.102,965.937,-87.9721,-344.134,960.031,-67.3396,-434.176,1157.74,-88.9898,-419.103,1348.32,-95.1188,-648.867,1473.89,-265.299,-262.902,1470.64,-496.448,-166.151,1257.72,-80.5805,-892.112,1237.72,97.443,-957.446,1086.71,-549.547,-1.13139,1096.86,-132.7,-391.549,1768.93
653,0,106.821,-566.909,104.429,-11.2032,-623.618,141.21,-190.363,-459.805,118.365,-150.119,-594.139,71.9692,-87.9499,-402.872,508.247,6.034,-599.451,522.362,-71.8851,-601.74,966.32,-89.4419,-343.033,960.827,-67.1768,-432.554,1158.04,-88.9303,-418.079,1348.58,-87.4638,-647.958,1474.13,-270.683,-265.865,1471.47,-504.843,-179.544,1257.99,-64.485,-889.756,1237.29,115.853,-948.999,1086.57,-564.268,-16.502,1097.21,-133.635,-392.205,1769.12
654,0,112.882,-559.479,105.89,-3.63588,-619.966,141.267,-189.773,-458.426,117.489,-149.783,-594.051,71.8586,-88.5311,-400.629,508.632,9.80207,-596.441,521.734,-66.6856,-600.22,966.646,-91.1787,-341.674,961.679,-66.8683,-430.882,1158.57,-88.9376,-417.224,1348.82,-79.9018,-646.557,1474.26,-275.875,-271.127,1472.12,-512.745,-193.093,1258.33,-48.6258,-887.011,1237.02,133.645,-939.8,1086.23,-577.844,-32.0881,1097.6,-134.389,-393.337,1769.51
655,0,117.98,-552.658,106.917,3.15756,-616.629,141.676,-189.787,-457.383,117.665,-149.337,-593.622,71.8903,-89.1245,-399.096,508.703,13.9376,-593.505,521.709,-60.3075,-597.88,966.815,-93.0362,-340.702,962.244,-66.8507,-429.624,1158.83,-88.9366,-416.496,1349.11,-72.6671,-645.635,1474.63,-280.356,-275.95,1472.32,-520.009,-206.945,1258.66,-33.07,-883.871,1236.8,150.892,-930.142,1086.04,-591.161,-48.5065,1097.66,-135.135,-394.339,1769.74
656,0,122.318,-546.694,108.301,9.77805,-613.191,141.859,-189.776,-456.742,117.708,-148.829,-593.476,71.8019,-89.8989,-397.679,508.994,17.924,-590.815,521.495,-54.5889,-595.441,966.591,-95.3124,-339.584,962.83,-66.7356,-428.269,1159.21,-88.9985,-415.905,1349.33,-65.4379,-644.412,1474.93,-284.827,-282.573,1472.01,-526.68,-220.674,1258.67,-17.7333,-880.424,1236.46,167.843,-919.977,1085.8,-603.44,-65.4214,1097.56,-135.908,-395.525,1769.97
657,0,126.071,-541.575,109.319,14.376,-610.799,141.784,-189.715,-456.261,117.886,-148.277,-593.24,71.8166,-90.5803,-396.486,509.263,21.7174,-588.07,521.002,-49.1337,-593.188,966.598,-97.4812,-338.567,963.26,-66.4873,-426.949,1159.56,-89.0476,-415.355,1349.52,-58.4664,-642.617,1474.84,-289.075,-290.046,1471.82,-532.983,-234.784,1258.82,-2.82773,-876.57,1236.24,184.309,-909.932,1085.97,-614.89,-82.7649,1097.29,-136.684,-396.775,1770.12
658,0,128.112,-535.591,109.726,19.6167,-607.999,141.887,-189.512,-455.742,117.953,-147.576,-592.94,71.9178,-91.0017,-398.504,507.3,25.2997,-585.794,520.995,-44.0048,-591.108,966.534,-100.113,-337.712,963.442,-66.2912,-425.994,1159.9,-89.2682,-414.872,1349.7,-51.7173,-640.939,1474.98,-293.028,-294.998,1471.86,-538.691,-248.888,1258.87,11.8553,-872.45,1235.95,200.264,-899.179,1086.04,-625.845,-99.6618,1097.5,-137.422,-398.163,1770.5
659,0,129.567,-530.127,109.723,23.179,-605.77,141.625,-189.296,-455.206,118.046,-146.647,-592.564,72.0027,-91.5302,-396.986,507.782,28.7341,-583.22,520.434,-39.0312,-588.768,966.3,-102.643,-337.183,963.704,-66.1621,-425.222,1160.11,-89.5069,-414.527,1349.89,-45.1835,-639.437,1475.11,-297.125,-300.86,1472.23,-543.873,-263.221,1258.93,26.2999,-868.04,1235.73,215.355,-887.627,1085.51,-635.653,-115.911,1098.03,-138.124,-399.628,1770.76
660,0,129.852,-524.915,109.379,26.5301,-603.979,141.503,-189.012,-454.507,118.141,-145.638,-592.276,72.1416,-91.8967,-395.724,508.216,32.0138,-580.681,519.94,-34.059,-586.183,965.689,-105.444,-337.03,963.779,-66.0551,-424.645,1160.24,-89.8654,-414.238,1350.02,-38.6825,-638.173,1475.49,-300.617,-306.299,1472.61,-548.351,-277.851,1258.92,40.3016,-863.293,1235.42,229.921,-876.137,1085.37,-645.177,-134.054,1097.85,-138.832,-401.449,1771.23
661,0,129.518,-520.321,108.95,28.8267,-602.504,141.082,-188.672,-453.806,118.431,-144.594,-591.85,72.3585,-92.0298,-394.757,508.65,35.3577,-578.033,519.592,-30.4501,-585.861,965.775,-108.236,-337.197,963.899,-65.8939,-423.877,1160.45,-90.0542,-414.311,1350.24,-32.2682,-636.776,1475.8,-303.723,-313.272,1472.1,-552.41,-292.243,1258.76,53.9687,-858.463,1235.32,243.947,-864.054,1085.23,-653.43,-151.62,1097.55,-139.454,-403.264,1771.61
662,0,128.581,-516.164,108.069,30.2166,-601.3,140.329,-188.353,-453.109,118.727,-143.264,-591.315,72.59,-92.1717,-393.55,509.23,38.4364,-574.911,518.709,-26.1793,-583.284,965.421,-110.997,-337.52,963.895,-65.7997,-423.275,1160.72,-90.2763,-414.472,1350.39,-25.9729,-635.292,1476.14,-306.802,-320.153,1472.37,-555.827,-307.006,1258.7,67.3745,-853.218,1235.04,257.645,-851.927,1085.14,-661.104,-169.757,1097.6,-139.993,-404.819,1771.77
663,0,126.834,-512.487,107.2,31.4736,-600.471,139.959,-188.171,-452.282,118.975,-141.78,-590.823,72.9378,-92.22,-392.202,509.919,41.3274,-572.027,518.267,-22.2538,-580.835,965.314,-113.461,-337.531,964.284,-65.924,-422.833,1160.89,-90.457,-414.723,1350.54,-19.919,-633.425,1476.29,-309.517,-326.727,1472.42,-558.754,-321.739,1258.63,80.2804,-847.819,1234.88,270.736,-840.002,1085.29,-667.978,-185.019,1098.69,-140.606,-406.759,1771.93
664,0,124.574,-509.366,105.984,32.5707,-599.835,139.46,-188.012,-451.412,119.016,-140.491,-590.312,73.2874,-92.5167,-387.591,512.789,44.0683,-569.008,517.232,-18.3311,-579.165,965.283,-115.823,-337.649,964.699,-66.1379,-422.552,1161.02,-90.6135,-415.115,1350.6,-13.8226,-631.583,1476.45,-311.839,-333.62,1472.39,-561.084,-336.374,1258.57,92.9205,-842.298,1234.78,283.302,-827.648,1085.24,-673.939,-202.479,1098.56,-140.949,-408.563,1771.96
665,0,121.83,-506.422,104.691,33.2327,-599.499,138.926,-187.469,-450.274,118.685,-139.057,-589.653,73.2466,-92.6051,-386.307,513.399,46.3686,-566.113,516.48,-14.5408,-577.517,965.069,-118.25,-337.698,965.161,-66.4102,-422.503,1161.08,-90.7378,-415.532,1350.59,-7.95604,-629.669,1476.46,-313.989,-340.857,1472.55,-562.913,-350.912,1258.45,105.285,-836.477,1234.46,294.927,-814.825,1085,-679.911,-221.364,1098.47,-141.148,-410.869,1772.09
666,0,118.643,-504.23,103.423,33.6106,-599.376,138.327,-187.51,-449.685,118.523,-137.415,-588.844,73.4263,-92.8437,-385.085,513.938,48.4266,-563.188,515.285,-10.6516,-575.445,964.541,-122.399,-342.677,963.913,-66.646,-422.56,1161.08,-90.6749,-416.252,1350.65,-2.23946,-627.753,1476.43,-316.096,-347.072,1472.39,-564.315,-365.546,1258.36,117.295,-830.634,1234.22,306.361,-802.779,1085.29,-684.749,-239.417,1097.75,-141.229,-413.051,1772.15
667,0,115.427,-502.02,102.056,33.7322,-599.65,137.607,-187.609,-449.282,118.422,-135.425,-587.794,73.3356,-92.7505,-383.633,514.548,50.0248,-560.842,514.682,-6.90823,-573.882,964.325,-124.624,-344.681,963.977,-66.8594,-422.694,1161.12,-90.5752,-416.069,1350.86,3.44221,-625.83,1476.34,-317.712,-354.176,1472.53,-565.311,-379.89,1258.11,129.091,-824.513,1233.86,317.201,-789.994,1085.03,-688.86,-259.764,1096.01,-141.262,-415.537,1772.22
668,0,112.327,-500.653,100.87,33.6672,-600.174,136.844,-187.96,-449.376,118.575,-133.497,-586.897,73.2341,-92.6807,-382.293,515.226,51.6697,-558.607,513.49,-3.11139,-572.419,964.351,-126.963,-345.655,964.62,-66.9913,-421.172,1161.85,-90.4037,-415.824,1351.09,8.97128,-624.136,1476.3,-319.202,-360.822,1472.75,-565.745,-393.627,1257.35,140.502,-818.226,1233.22,327.558,-777.512,1084.9,-692.629,-276.343,1096.43,-141.233,-417.739,1772.26
669,0,109.639,-499.598,99.7605,33.5173,-600.842,136.132,-188.307,-449.762,118.747,-130.92,-585.914,73.4713,-94.3203,-386.513,512.88,52.5642,-556.575,512.602,0.710891,-570.582,964.001,-129.153,-347.333,964.826,-67.2998,-424.328,1160.55,-89.7862,-415.085,1351.47,14.2839,-622.676,1476.17,-320.452,-367.681,1472.41,-565.798,-407.932,1257.1,151.531,-811.954,1232.66,337.396,-764.613,1084.4,-696.038,-294.39,1096.15,-140.921,-420.405,1772.33
670,0,107.797,-499.358,98.8397,33.3778,-601.398,135.573,-188.834,-450.233,118.779,-127.946,-584.641,73.5555,-95.0114,-386.218,513.102,53.5531,-555.482,511.198,4.39318,-568.536,963.359,-130.946,-349.296,964.978,-67.3564,-424.693,1160.5,-90.8778,-420.033,1350.4,19.6749,-620.992,1475.92,-321.505,-374.451,1472.69,-565.41,-421.831,1256.43,162.306,-805.643,1232.04,346.54,-751.767,1083.83,-698.664,-311.765,1095.57,-140.467,-423.226,1772.36
671,0,106.598,-499.439,98.2037,33.4552,-602.032,134.865,-189.6,-450.674,118.939,-125.052,-583.001,73.88,-95.9002,-385.791,513.259,54.4104,-555.001,509.559,7.85314,-567.14,963.351,-132.845,-351.442,964.947,-67.363,-425.449,1160.24,-90.8742,-421.318,1350.3,24.8507,-619.339,1475.54,-322.614,-381.834,1472.29,-564.582,-435.603,1255.86,172.594,-799.181,1231.3,355.19,-738.955,1083.29,-700.562,-330.024,1094.77,-139.995,-425.919,1772.25
672,0,106.328,-499.739,97.707,33.623,-602.514,134.108,-190.131,-451.581,118.783,-121.92,-581.379,73.8277,-96.9148,-384.891,513.396,55.8028,-555.03,508.024,11.0983,-565.383,962.901,-134.758,-353.191,965.022,-67.3048,-425.854,1160.02,-90.8792,-422.569,1350.09,29.8769,-617.73,1475.17,-323.112,-388.804,1471.91,-563.443,-449.514,1255.36,182.625,-792.535,1230.11,363.469,-725.912,1082.56,-702.249,-347.498,1093.81,-139.272,-429.139,1772.19
673,0,106.923,-500.082,97.1613,33.9179,-602.753,133.4,-190.803,-451.904,118.748,-119.001,-579.493,73.8961,-98.1101,-384.748,512.977,56.3271,-555.138,506.344,14.3027,-563.673,961.888,-136.545,-355.089,964.898,-67.2487,-426.504,1159.73,-90.7819,-424.178,1349.81,35.0259,-616.4,1474.88,-323.547,-395.372,1472.15,-561.827,-463.02,1254.59,192.144,-785.881,1229.05,370.973,-713.075,1081.79,-703.14,-364.855,1092.78,-138.562,-432.011,1772.02
674,0,108.037,-500.582,96.4211,34.21,-603.093,132.727,-192.051,-450.75,119.349,-116.554,-578.008,73.9288,-99.2623,-384.804,512.511,57.5195,-555.993,504.579,17.2107,-562.124,960.912,-138.536,-357.226,964.66,-67.1178,-427.363,1159.31,-89.8552,-428.38,1348.61,39.8814,-614.79,1474.16,-324.13,-403.149,1471.72,-559.927,-476.498,1253.84,201.386,-779.159,1227.79,378.075,-700.288,1081.31,-703.301,-382.477,1091.68,-137.551,-435.223,1771.84
675,0,109.405,-501.256,95.5467,34.5989,-603.4,132.143,-192.636,-450.935,119.25,-114.137,-576.383,74.1977,-100.493,-384.35,512.356,58.2775,-556.918,502.921,20.363,-560.855,959.995,-140.361,-359.76,964.084,-67.0288,-428.407,1158.85,-90.2241,-427.662,1349,44.4882,-613.226,1473.51,-323.977,-409.986,1471.14,-557.639,-489.836,1252.97,210.221,-772.5,1226.47,384.544,-687.45,1080.55,-703.007,-399.539,1090.52,-136.574,-438.646,1771.79
676,0,110.397,-501.839,95.2581,34.2391,-606.567,130.112,-193.122,-450.978,119.25,-112.08,-574.88,74.2645,-102.006,-383.673,512.38,59.3527,-558.172,501.389,22.9363,-559.216,958.764,-142.291,-363.041,963.341,-67.0234,-429.043,1158.5,-89.815,-429.31,1348.78,49.2024,-612.103,1473.06,-324.07,-417.185,1470.99,-554.967,-502.946,1252.03,218.766,-765.745,1224.98,390.644,-674.853,1079.82,-702.084,-416.315,1089.16,-135.251,-442.075,1771.68
677,0,111.129,-502.497,95.0967,34.6378,-607.192,129.748,-193.612,-451.087,119.288,-109.933,-573.27,74.3606,-103.092,-383.38,512.364,60.5696,-559.158,500.329,25.594,-558.37,958.082,-144.188,-365.727,962.726,-66.9935,-429.951,1158.11,-89.5213,-430.612,1348.7,53.8259,-610.583,1472.31,-323.82,-423.594,1471.06,-552.02,-516.033,1251.08,226.885,-758.88,1223.39,396.002,-661.795,1078.7,-700.998,-432.757,1087.64,-133.993,-445.505,1771.74
678,0,111.64,-502.806,94.7614,35.6187,-605.368,131.001,-194.019,-451.211,119.375,-107.654,-571.6,74.2534,-103.977,-383.474,512.397,62.5875,-560.627,499.298,28.0304,-557.388,957.403,-146.111,-368.803,962.36,-66.7869,-431.196,1157.65,-89.4289,-431.954,1348.55,58.4361,-609.322,1471.77,-323.442,-430.43,1470.76,-548.686,-528.965,1250.03,234.556,-751.827,1221.61,400.612,-648.673,1077.7,-698.828,-448.704,1085.69,-132.545,-449.114,1771.85
679,0,112.176,-503,94.3263,36.251,-605.628,130.869,-194.43,-451.418,119.452,-105.283,-569.496,74.2171,-104.804,-383.37,512.751,64.1361,-561.287,498.655,30.4011,-556.245,956.551,-148.005,-371.718,962.343,-66.5986,-432.769,1157.31,-88.4981,-434.779,1348.26,63.0399,-607.717,1471.09,-322.576,-437.096,1470.51,-544.95,-541.66,1249,241.896,-744.779,1219.82,404.937,-635.866,1076.7,-696.261,-465.275,1084.46,-130.9,-452.768,1772.14
680,0,112.737,-503.345,94.0635,37.0419,-605.917,130.856,-194.751,-451.759,119.551,-102.605,-567.626,74.324,-105.5,-383.059,513.41,66.3686,-562.061,498.24,32.9841,-555.561,956.015,-149.76,-375.195,962.424,-66.5179,-434.551,1156.99,-88.0934,-436.542,1348.23,67.4923,-606.707,1470.78,-321.913,-444.356,1470.85,-540.73,-554.289,1247.96,248.802,-737.771,1217.99,408.471,-622.994,1075.56,-692.936,-480.752,1082.59,-129.35,-456.453,1772.4
681,0,113.325,-503.702,93.9735,37.8472,-606.178,130.962,-195.125,-452.213,119.751,-99.6401,-565.084,74.1591,-106.243,-382.745,514.189,68.3979,-562.979,498.079,35.0101,-554.829,955.753,-151.341,-378.727,962.455,-66.484,-436.449,1156.72,-86.9102,-435.555,1349.16,72.1604,-606.028,1470.68,-320.986,-451.411,1470.62,-536.292,-566.769,1246.99,255.225,-730.746,1216.23,411.394,-610.59,1074.5,-688.942,-495.989,1080.71,-127.647,-460.3,1772.61
682,0,113.853,-504.002,94.0244,38.4716,-606.515,130.997,-195.59,-452.908,119.987,-96.6919,-562.463,74.019,-107.055,-382.543,515.03,70.8589,-563.472,498.099,37.3823,-554.484,955.828,-152.746,-382.73,963.061,-66.559,-438.17,1156.62,-87.2643,-440.77,1348.05,76.0131,-603.783,1470.02,-319.612,-457.281,1471.1,-531.544,-578.913,1245.98,261.406,-723.612,1214.46,413.726,-597.831,1073.21,-684.5,-511.305,1079.33,-125.825,-463.652,1772.58
683,0,114.329,-504.309,94.1961,38.9088,-606.872,130.992,-196.011,-453.929,120.136,-93.8002,-559.944,73.7315,-107.88,-383.113,515.473,73.33,-564.471,498.099,39.7295,-554.302,955.935,-153.89,-386.529,963.315,-66.659,-439.76,1156.69,-86.6395,-443.815,1347.63,80.2601,-602.618,1469.62,-318.36,-464.132,1471.48,-526.363,-591.011,1245.17,267.137,-716.579,1212.66,415.321,-585.623,1071.68,-679.229,-525.773,1077.19,-123.865,-467.162,1772.75
684,0,114.696,-504.683,94.493,38.7067,-609.447,129.686,-196.407,-455.256,120.253,-90.9349,-556.94,73.5517,-108.845,-383.861,515.673,75.66,-565.416,498.067,42.1781,-554.03,956.157,-155.265,-390.86,963.5,-65.9681,-444.147,1155.91,-86.3738,-445.488,1347.78,84.3442,-601.63,1469.31,-317.267,-471.195,1471.61,-521.082,-602.78,1244.28,272.484,-709.315,1210.73,416.641,-572.991,1070.23,-673.586,-539.799,1074.66,-121.822,-470.612,1772.77
685,0,114.977,-504.997,94.759,39.4116,-607.741,131.012,-197.013,-457.103,120.212,-87.9865,-554.02,73.2199,-110.265,-384.704,515.786,77.453,-566.546,497.875,44.7368,-553.907,956.405,-156.408,-394.689,964.052,-66.7599,-443.563,1156.97,-85.7293,-448.062,1347.97,88.1414,-600.492,1468.9,-315.632,-477.575,1472.19,-515.672,-613.903,1243.04,277.577,-702.203,1208.77,417.808,-561.281,1068.52,-667.371,-554.724,1072.41,-119.562,-474.232,1772.8
686,0,115.209,-505.265,95.0051,39.6403,-608.164,131.035,-197.542,-458.898,120.086,-85.5158,-550.864,72.7233,-111.834,-385.29,515.984,78.9694,-568.229,497.982,46.0999,-552.889,956.483,-157.463,-398.074,964.439,-66.71,-445.584,1157.11,-84.8619,-450.804,1348.1,91.6972,-599.397,1468.29,-314.119,-484.367,1472.55,-510.074,-625.228,1242.18,282.41,-695.166,1206.78,417.446,-548.703,1066.39,-660.734,-567.588,1069.04,-117.143,-478.035,1772.92
687,0,115.294,-505.433,95.2252,39.3624,-610.44,129.879,-198.142,-460.936,120.044,-83.084,-547.625,72.5338,-113.496,-386.155,516.073,79.8661,-569.226,497.749,48.626,-552.494,956.412,-158.571,-402.397,964.672,-66.4836,-447.946,1157.02,-84.2581,-452.465,1348.61,95.6985,-598.667,1467.75,-312.348,-490.732,1472.61,-504.283,-636.062,1240.92,286.864,-687.859,1204.46,417.545,-536.751,1064.28,-653.605,-581.236,1066.13,-114.606,-481.53,1773.01
688,0,115.222,-505.569,95.4494,39.8019,-608.705,131.094,-199.313,-462.923,120.037,-80.7631,-544.124,72.1255,-115.337,-387.173,516.287,80.4525,-570.585,497.447,50.8965,-551.753,956.149,-159.703,-405.871,965.238,-66.2827,-450.24,1156.96,-83.4537,-454.987,1348.54,99.5302,-597.726,1467.02,-310.656,-497.634,1472.92,-498.285,-646.66,1239.41,291.18,-680.641,1202.06,416.952,-525.434,1062.27,-646.307,-594.172,1062.59,-112.014,-484.863,1773.06
689,0,115.163,-505.663,95.6661,39.7535,-608.887,131.164,-199.228,-464.691,120.208,-78.9243,-540.648,72.2013,-117.102,-389.185,516.199,80.8419,-571.565,497.263,53.2114,-551.264,955.93,-160.694,-410.607,964.844,-66.2711,-451.781,1156.99,-82.5207,-457.926,1348.6,103.071,-597.447,1466.36,-309.02,-504.501,1473.11,-492.031,-657.135,1237.75,295.112,-673.598,1199.71,415.995,-513.951,1059.88,-638.774,-606.936,1059.57,-109.395,-488.822,1773.37
690,0,115.124,-505.745,95.8758,39.7499,-609.074,131.249,-200.503,-466.466,120.432,-76.9169,-536.771,71.7146,-119.331,-390.502,516.607,81.1283,-572.203,496.776,55.3653,-550.721,955.546,-161.14,-416.612,964.444,-66.1439,-453.854,1156.84,-81.9545,-459.511,1348.77,106.511,-597.11,1465.81,-307.206,-511.161,1473.05,-485.665,-667.52,1235.93,298.829,-666.258,1196.96,414.678,-502.611,1057.37,-631.025,-619.549,1056.23,-106.821,-492.485,1773.48
691,0,115.1,-505.773,96.0438,39.7791,-609.234,131.291,-201.009,-468.29,120.645,-74.8388,-533.031,71.5403,-121.591,-391.775,516.788,81.2964,-572.411,496.148,56.9579,-549.716,955.099,-162.533,-419.466,964.684,-65.9442,-456.449,1156.6,-80.7806,-463.169,1348.6,110.296,-596.907,1465.33,-305.339,-517.99,1472.86,-478.955,-677.675,1233.96,302.18,-658.964,1194.33,412.242,-490.913,1054.59,-622.583,-631.16,1051.99,-104.191,-496.028,1773.7
692,0,115.039,-505.782,96.1504,39.8318,-609.418,131.342,-201.512,-469.738,121.293,-72.1826,-528.889,71.0249,-123.959,-393.446,517.065,81.3244,-572.665,495.757,58.2713,-548.872,954.816,-163.655,-423.432,964.668,-65.8547,-458.894,1156.52,-80.1039,-465.105,1348.97,113.807,-596.165,1464.39,-303.37,-525.189,1472.92,-472.011,-687.507,1231.84,305.191,-651.764,1191.7,409.28,-479.445,1051.76,-613.598,-643.213,1047.95,-101.492,-499.607,1773.8
693,0,114.9,-505.71,96.1741,39.9052,-609.532,131.377,-202.046,-471.746,121.477,-70.266,-524.635,70.9959,-126.163,-396.119,517.122,81.3903,-573.013,495.38,59.9331,-548.174,953.987,-164.912,-427.372,964.947,-65.7272,-461.2,1156.63,-79.2716,-468.428,1349.13,117.046,-595.886,1463.95,-301.236,-532.05,1472.65,-464.809,-696.423,1229.25,307.947,-644.589,1189.06,406.049,-468.837,1049.25,-604.712,-653.818,1043.74,-98.8557,-503.473,1773.85
694,0,114.662,-505.539,96.0964,39.9047,-609.581,131.423,-202.445,-473.58,121.81,-68.5805,-520.047,70.604,-128.81,-397.391,517.747,81.4051,-573.299,495.082,61.29,-547.278,953.406,-166.274,-431.564,965.099,-65.699,-463.239,1156.78,-78.3522,-471.729,1349.32,120.646,-595.441,1463.32,-299.021,-538.93,1472.38,-457.582,-706.097,1227.41,310.411,-637.47,1186.52,402.297,-458.464,1046.55,-595.333,-665.391,1039.97,-96.2651,-507.172,1773.91
695,0,114.317,-505.253,95.9411,39.8482,-609.619,131.398,-202.8,-475.272,121.959,-67.285,-515.666,70.6637,-131.078,-398.707,518.286,81.3701,-573.599,494.877,62.4182,-546.421,953.05,-167.308,-436.363,965.004,-65.5929,-465.69,1156.83,-77.7131,-473.515,1349.65,124.241,-594.527,1462.75,-296.541,-546.124,1472.44,-450.223,-715.014,1225.23,312.648,-630.514,1184.04,397.806,-447.935,1043.51,-585.331,-675.951,1035.39,-93.5254,-511.001,1774.06
