Trajectories
100
,,Saut:11,,,Saut:12,,,Saut:21,,,Saut:22,,,Saut:32,,,Saut:42,,,Saut:52,,,Saut:62,,,Saut:72,,,Saut:81,,,Saut:112,,,Saut:131,,,Saut:151,,,Saut:161,,,Saut:171,,,Saut:181,,,Saut:192,,,Saut:212,,,Saut:231,,,Saut:242,,,Saut:251,,,Saut:271,,,Saut:282,,,Saut:291,,,Saut:312,,,Saut:332,,,Saut:352,,,Saut:361,,,Saut:371,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
551,0,-430.192,221.07,133.383,-260.314,284.224,59.9311,-377.927,-125.078,124.662,-215.362,-151.237,57.7818,-363.518,256.194,248.666,-351.614,-144.362,242.293,-248.181,256.822,606.449,-258.212,-135.834,582.523,-175.518,59.1292,972.173,-438.744,57.2075,1031.68,-281.569,238.153,1095.41,-302.307,-116.501,1120.04,-270.754,-124.045,1529.07,-133.141,-92.1616,1523.76,-284.148,252.433,1522.55,-162.763,247.808,1483.82,-334.053,-301.073,1357.36,-411.63,411.821,1304.77,-217.632,-483.17,1174.76,-158.596,-579.342,1251.06,-233.076,-589.667,1200.56,-356,621.994,1164.33,-396.325,728.149,1210.98,-296.946,713.759,1228.71,-293.318,59.0375,1545.49,-109.88,81.2106,1466.97,-242.019,34.1829,1729.44,-98.3335,24.8668,1706.28,-147.954,184.851,1705.47
552,0,-420.479,224.492,153.64,-257.499,283.669,60.8869,-369.141,-127.175,142.009,-213.033,-150.742,58.0544,-357.522,262.246,259.598,-346.219,-148.496,251.484,-267.302,255.064,627.511,-277.169,-139.525,602.833,-168.829,58.63,993.78,-432.137,57.9463,1057.59,-274.085,238.249,1119.44,-295.143,-115.283,1145.48,-275.418,-121.161,1555.44,-137.801,-91.6124,1552.34,-290.06,250.629,1546.75,-167.564,249.441,1511.93,-341.983,-301.556,1388.55,-418.043,410.89,1331.23,-218.734,-491.863,1218.23,-163.467,-584.268,1301.38,-235.9,-597.041,1248.22,-354.179,630.85,1207.22,-395.635,734.516,1258.83,-297.249,718.292,1279.41,-296.175,59.8544,1567.73,-111.84,82.1118,1494.63,-245.411,37.2118,1755.47,-101.779,26.4855,1730.02,-149.693,188.185,1729.7
553,0,-410.22,227.601,177.584,-252.149,284.635,67.1285,-359.39,-128.976,162.383,-208.48,-151.363,61.3756,-349.505,267.843,274.329,-338.441,-152.855,266.648,-286.384,253.168,649.605,-298.227,-144.154,623.517,-161.24,58.6565,1014.58,-425.349,57.8168,1084.02,-266.327,238.213,1143.36,-287.613,-114.101,1170.86,-280.313,-118.766,1580.48,-142.778,-90.8534,1579.94,-296.692,247.843,1569.64,-172.655,250.587,1539.1,-349.433,-301.141,1417.98,-424.303,410.132,1356.52,-220.036,-499.831,1261.12,-168.021,-587.078,1351.02,-238.134,-603.543,1296.08,-351.18,638.427,1250.65,-394.927,739.323,1306.14,-297.864,721.334,1330.95,-299.222,60.7655,1589.01,-114.475,83.1712,1521.19,-248.941,41.0415,1780.56,-104.977,28.23,1751.19,-151.252,189.99,1749.99
554,0,-401.892,230.311,201.88,-246.048,282.158,81.2419,-353.043,-129.658,184.905,-207.53,-148.887,72.3736,-341.576,271.014,295.516,-331.288,-156.826,289.205,-302.918,250.165,672.185,-315.235,-145.949,645.13,-154.397,58.6902,1031.71,-418.503,57.9938,1109.76,-258.552,237.56,1165.97,-279.31,-112.252,1194.58,-285.398,-115.073,1603.02,-148.805,-88.8253,1605.2,-303.288,244.395,1591.2,-178.114,251.261,1564.55,-356.999,-300.551,1446.04,-430.147,409.487,1380.62,-221.124,-507.709,1303.84,-171.585,-589.112,1400.29,-239.713,-609.718,1344.2,-347.659,644.905,1294.35,-393.98,743.164,1353.09,-298.723,722.866,1382.53,-302.545,61.1294,1609.03,-117.969,83.9275,1546.67,-252.691,43.8632,1804.52,-108.296,29.501,1770.36,-153.507,191.152,1769.35
555,0,-400.721,230.26,220.286,-242.697,280.337,102.311,-353.739,-127.974,204.309,-210.967,-149.325,88.887,-339.003,272.157,320.105,-329.276,-157.851,312.252,-314.091,248.378,692.055,-323.415,-146.347,665.139,-149.32,59.9076,1045.35,-412.163,58.0765,1134.57,-251.319,237.11,1187.48,-270.972,-111.241,1216.62,-291.146,-109.613,1623.18,-154.699,-87.621,1629.37,-309.514,240.516,1611.25,-183.578,251.696,1587.75,-363.555,-299.044,1471.55,-435.503,409.349,1402.8,-222.116,-515.274,1345.87,-174.611,-589.802,1448.81,-241.075,-614.888,1392.56,-343.737,650.204,1337.9,-392.726,745.644,1399.57,-299.605,722.558,1433.67,-306.278,61.0858,1627.64,-122.15,84.8422,1570.32,-256.722,47.3864,1827.23,-111.347,30.4992,1787.51,-155.266,192.268,1786.14
556,0,-404.802,225.339,231.653,-242.284,278.036,121.538,-362.667,-122.944,216.914,-218.014,-151.59,105.853,-343.876,268.522,343.873,-335.649,-154.242,332.545,-318.237,249.545,710.352,-324.865,-145.328,683.33,-146.443,61.3683,1059.88,-408.025,57.6551,1157.09,-245.288,237.407,1208.16,-263.572,-110.982,1236.56,-297.074,-105.021,1641.54,-160.515,-86.1185,1651.17,-315.476,236.604,1628.81,-188.72,251.907,1608.45,-369.856,-298.213,1495.45,-440.414,410.462,1422.78,-223.206,-522.268,1387.71,-177.981,-589.113,1496.78,-242.726,-618.694,1440.89,-340.213,654.681,1380.99,-391.1,746.883,1446.29,-300.478,719.937,1483.73,-310.256,61.3353,1644.46,-125.901,85.6671,1591.31,-260.152,51.749,1847.81,-113.508,31.912,1804.06,-156.657,193.923,1801.16
557,0,-412.867,220.196,246.911,-251.003,277.442,136.58,-374.636,-119.873,231.023,-232.22,-153.751,118.35,-354.974,264.694,364.535,-348.959,-151.329,349.441,-317.965,251.317,725.7,-322.244,-142.423,699.378,-146.641,62.4614,1074.79,-406.848,57.3037,1175.96,-242.133,237.172,1227.16,-258.396,-111.162,1253.82,-300.536,-104.433,1656.67,-165.343,-82.53,1668.58,-321.142,233.539,1643.52,-192.92,252.248,1626.53,-375.991,-297.941,1517.53,-444.852,413.541,1441.51,-224.063,-528.297,1428.94,-181.762,-586.995,1543.67,-244.487,-621.049,1488.28,-337.202,658.188,1423.6,-389.481,745.967,1493.05,-300.986,715.212,1532.53,-314.827,61.0233,1659.94,-128.442,86.468,1609.23,-261.851,53.1537,1867.64,-115.663,33.6975,1821.09,-160.248,195.189,1817.95
558,0,-422.725,217.984,266.122,-267.084,274.872,146.711,-387.177,-121.079,249.524,-249.73,-160.728,133.727,-364.447,262.863,379.834,-361.177,-151.297,364.59,-314.066,253.203,740.195,-317.341,-140.731,714.596,-149.187,62.6342,1089.49,-407.742,56.5877,1191.97,-241.744,236.037,1244.87,-256.2,-111.143,1269.23,-302.582,-105.395,1670.53,-167.683,-82.8132,1684.67,-326.066,231.436,1656.08,-195.949,252.441,1641.86,-381.226,-298.86,1538.08,-448.486,418.331,1460.12,-223.935,-532.541,1469.09,-186.289,-583.346,1588.8,-246.399,-621.163,1533.31,-331.055,659.626,1464.14,-387.797,743.189,1539.47,-301.539,707.599,1579.06,-319.563,60.4637,1674.13,-129.965,87.2705,1624.9,-263.517,57.9256,1885.12,-117.361,34.9955,1837.69,-161.066,196.744,1830.24
559,0,-433.565,218.592,285.042,-283.57,274.28,158.078,-400.019,-125.068,269.729,-269.982,-165.305,145.565,-374.819,261.784,394.001,-373.554,-152.134,380.327,-307.84,255.632,755.634,-311.918,-140.424,728.357,-152.919,62.3694,1103.59,-410.08,55.6196,1206.27,-243.533,234.371,1260.78,-256.449,-110.973,1282.86,-304.8,-105.541,1682.96,-169.785,-82.4152,1699.42,-329.493,230.52,1667.39,-198.18,253.298,1655.32,-385.379,-300.259,1557.59,-450.923,424.027,1478.56,-222.223,-534.297,1507.94,-191.64,-578.197,1631.83,-248.04,-619.412,1574.92,-328.164,661.466,1501.59,-385.914,738.287,1583.89,-302.177,697.811,1623.03,-324.325,61.0874,1686.75,-131.558,88.116,1639.64,-264.373,60.8362,1900.85,-119.08,36.6776,1853.22,-162.982,198.276,1843.57
560,0,-445.932,221.39,302.84,-298.403,274.503,171.699,-413.362,-128.804,289.924,-290.227,-168.693,158.438,-383.577,259.721,405.987,-385.735,-153.407,396.175,-301.719,258.846,771.67,-307.82,-140.926,742.357,-156.326,62.2374,1117.72,-412.894,54.3464,1218.83,-246.306,233.257,1274.45,-257.474,-110.569,1295.46,-307.609,-104.946,1695.43,-172.022,-82.1286,1714.03,-331.671,231.782,1678.5,-200.407,253.985,1667.96,-388.387,-301.289,1575.65,-452.015,430.571,1495.62,-219.032,-533.771,1545.39,-197.628,-571.711,1672.5,-248.894,-616.553,1613.38,-323.238,661.242,1538.33,-383.993,731.901,1625.14,-303.073,685.757,1664.18,-328.965,62.9538,1698.16,-133.13,88.5155,1653.19,-265.106,62.814,1915.47,-119.985,37.7262,1867.67,-164.467,199.351,1857.26
561,0,-457.534,224.119,319.634,-312.212,276.009,186.578,-426.366,-132.105,310.169,-309.708,-171.618,172.55,-391.117,259.478,420.347,-397.008,-155.151,413.305,-295.789,262.055,786.303,-304.365,-141.264,756.817,-157.022,63.265,1131.45,-415.298,53.3414,1230.22,-249.734,233.45,1286.87,-259.228,-110.654,1306.06,-310.396,-103.687,1707.91,-174.285,-81.5479,1727.9,-333.889,233.553,1689.17,-202.46,254.33,1680.8,-390.634,-302.301,1591.62,-452.208,435.63,1513.01,-214.125,-528.452,1581.19,-203.441,-563.532,1710.37,-248.783,-612.482,1649.57,-318.127,660.616,1572.97,-381.79,724.066,1663.11,-304.585,672.7,1702.35,-332.216,65.4625,1709.38,-134.81,88.9676,1665.68,-265.817,64.0277,1928.54,-121.371,39.6206,1880.76,-166.776,200.932,1871.4
562,0,-468.667,225.912,335.951,-326.246,276.023,198.919,-439.227,-134.363,329.241,-328.316,-172.952,186.635,-397.46,259.164,434.572,-406.073,-154.373,429.116,-289.886,263.854,798.533,-299.507,-140.979,770.029,-155.635,64.1993,1145.01,-417.104,52.2563,1240.1,-253.265,233.768,1297.82,-261.926,-110.794,1316.73,-312.79,-101.925,1720.2,-177.009,-79.1268,1739.98,-335.853,236.409,1700.23,-204.276,254.381,1693.29,-392.078,-303.062,1605.38,-451.574,441.267,1529.27,-210.99,-525.58,1613.78,-207.744,-554.051,1745.19,-247.99,-606.932,1684.33,-312.806,658.656,1605.54,-379.27,716.679,1698.43,-306.515,657.551,1736.65,-333.448,67.3594,1721.49,-136.414,89.2957,1677.28,-266.085,64.1812,1940.43,-122.096,41.2809,1891.97,-168.656,202.044,1885.34
563,0,-479.258,225.263,350.662,-340.247,275.679,210.6,-451.089,-134.504,346.349,-346.109,-173.014,199.867,-403.084,257.883,447.715,-413.444,-152.539,444.547,-283.068,264.61,808.302,-293.353,-141.062,781.427,-153.882,65.3166,1157.97,-417.939,51.5122,1248.16,-256.481,234.707,1306.92,-264.486,-111.189,1327.4,-314.436,-101.268,1732.67,-178.739,-79.2958,1751.81,-337.068,239.191,1712.24,-205.687,254.719,1704.72,-392.888,-303.749,1617.27,-450.598,446.526,1544.49,-207.27,-521.276,1644.41,-209.897,-542.446,1776.67,-246.911,-599.826,1717.56,-307.076,655.134,1636.15,-376.347,707.677,1730.89,-308.55,642.251,1766.76,-333.751,68.6014,1733.73,-138.178,89.8001,1687.61,-266.157,67.727,1950.02,-122.803,42.4358,1902.32,-169.999,203.6,1894.95
564,0,-488.616,224.254,364.43,-353.327,274.729,220.443,-461.462,-134.79,362.459,-361.84,-171.913,212.02,-408.747,255.94,459.355,-419.688,-150.772,458.247,-276.548,264.734,815.843,-286.912,-141.013,790.677,-152.436,66.5049,1169.25,-418.131,51.2109,1254.5,-259.295,235.709,1314.52,-266.129,-111.202,1337.1,-315.782,-100.994,1743.7,-180.843,-78.1937,1761.85,-337.693,240.665,1724.19,-206.831,254.876,1714.99,-393.126,-304.2,1627.38,-449.218,451.36,1558.36,-203.427,-515.134,1672.62,-210.957,-530.397,1805.9,-245.313,-591.314,1748.57,-300.868,650.409,1664.86,-372.938,697.199,1760.42,-306.796,620.692,1792.71,-333.908,68.637,1745.25,-140.232,90.2253,1697.07,-266.601,69.7684,1960.35,-122.713,42.1168,1911.12,-171.505,203.935,1903.27
565,0,-496.665,223.623,377.249,-365.095,274.048,229.924,-470.786,-134.654,376.471,-375.306,-169.113,222.804,-413.772,256.123,470.663,-424.847,-149.365,470.978,-271.682,264.496,822.039,-282.263,-141.685,799.319,-152.112,66.9427,1178.65,-417.493,50.9659,1259.47,-261.331,237.047,1321.62,-267.263,-111.681,1345.47,-317.121,-100.892,1753.81,-183.051,-76.8843,1771.2,-338.487,241.533,1735.18,-207.549,254.683,1724.45,-392.86,-304.802,1635.98,-447.452,455.714,1570.65,-198.531,-508.813,1699.32,-211.678,-516.745,1832.22,-241.943,-580.262,1776.06,-294.149,644.454,1691.87,-369.308,686.937,1787.72,-311.272,611.27,1817.94,-334.47,68.4055,1755.7,-142.394,90.7011,1705.79,-267.816,68.0033,1968.88,-124.182,45.5154,1918.82,-172.566,205.388,1911.1
566,0,-502.651,223.451,388.347,-373.861,270.713,236.049,-478.315,-134.519,387.87,-385.96,-165.332,231.619,-418.023,256.535,480.212,-429.537,-148.789,482.131,-269.074,263.438,826.595,-279.639,-142.176,806.759,-152.622,66.8513,1186.59,-416.597,50.9599,1263.21,-262.557,237.881,1327.7,-268.4,-112.352,1353.17,-318.331,-101.149,1763.42,-185.443,-75.2883,1780.26,-338.895,242.085,1744.97,-208.27,254.838,1733.6,-392.14,-305.717,1643.51,-445.4,459.901,1581.49,-192.873,-499.672,1722.95,-212.657,-502.194,1855.55,-237.859,-570.805,1801.71,-286.817,636.628,1716.73,-365.236,675.935,1811.99,-310.884,596.334,1839.35,-335.391,67.5581,1765.07,-144.64,91.1311,1713.7,-267.977,71.6213,1975.74,-124.702,46.6956,1925.96,-172.9,208.862,1918.41
567,0,-506.994,224.829,398.086,-379.118,271.096,245.579,-484.541,-135.172,397.879,-394.53,-160.84,239.225,-421.082,255.293,486.507,-433.883,-149.243,491.586,-268.628,262.118,830.583,-277.796,-142.796,813.11,-153.998,65.5911,1192.82,-415.978,51.0245,1266.29,-263.227,238.303,1332.71,-269.409,-112.189,1360.45,-320.584,-101.122,1770.49,-188.685,-74.17,1787.37,-339.742,244.014,1753.98,-208.978,254.587,1742.16,-391.317,-306.892,1650.13,-442.824,464.812,1591.62,-186.632,-489.806,1744.71,-213.557,-487.857,1876.19,-232.041,-559.155,1823.95,-278.915,627.611,1739.33,-360.203,665.375,1833.4,-310.348,581.913,1858.11,-336.682,67.2199,1772.73,-147.183,91.4144,1720.76,-269.094,68.613,1982.7,-125.275,47.6742,1931.5,-176.453,208.855,1927.4
568,0,-509.92,226.735,405.222,-381.92,269.337,252.169,-490.283,-134.653,404.995,-400.765,-156.405,245.927,-423.173,256.775,493.856,-437.87,-150.563,499.727,-269.172,260.467,833.9,-276.711,-143.763,818.175,-154.619,64.6533,1198.34,-415.639,51.2425,1268.74,-263.396,238.443,1337.04,-270.1,-112.027,1367.13,-323.241,-100.102,1777.56,-191.687,-73.1412,1794.8,-340.47,245.914,1761.39,-210.071,254.827,1749.86,-390.274,-308.242,1655.62,-439.999,470.148,1601.14,-180.147,-478.275,1763.62,-213.036,-471.748,1893.55,-224.718,-545.335,1843.67,-270.327,617.58,1759.27,-353.738,654.905,1851.83,-309.656,567.9,1874.28,-338.703,68.523,1779.65,-149.232,92.1574,1727.32,-268.452,72.7597,1987.47,-125.84,49.1191,1936.77,-174.428,210.745,1929.26
569,0,-511.744,228.511,410.095,-382.864,266.989,257.024,-494.816,-134.093,410.671,-405.338,-152.082,250.924,-424.566,255.721,497.638,-441.463,-152.384,506.662,-270.204,258.421,836.568,-276.654,-145.685,822.412,-153.792,64.4226,1203.11,-415.759,51.6708,1271.08,-263.368,238.275,1341.01,-270.225,-111.601,1372.59,-327.303,-97.7729,1783.64,-194.821,-72.1472,1801.08,-341.535,247.833,1767.54,-211.19,255.114,1756.45,-388.983,-310.136,1660.55,-437.197,476.442,1610.1,-173.948,-466.274,1780.19,-211.275,-455.479,1908.46,-217.202,-532.916,1862.08,-261.958,606.637,1776.52,-345.812,645.04,1868.17,-308.181,554.711,1888.01,-341.739,72.2223,1785.21,-151.75,92.4679,1732.85,-267.589,73.5361,1992.26,-126.779,50.1003,1940.82,-174.079,211.865,1934.6
570,0,-512.882,229.511,412.968,-382.016,265.038,260.691,-498.633,-132.898,414.257,-408.588,-148.57,254.985,-425.468,257.267,502.867,-444.544,-154.111,511.925,-271.632,256.251,839.113,-277.582,-147.088,825.987,-152.38,64.2684,1207.44,-415.651,51.9956,1272.78,-263.304,237.751,1344.83,-270.063,-111.009,1376.68,-330.438,-97.038,1788.19,-197.95,-71.234,1806.23,-342.372,248.531,1771.68,-212.504,255.532,1762.1,-387.554,-311.999,1664.56,-434.247,481.71,1618.12,-168.115,-453.046,1793.89,-208.273,-438.908,1921.15,-208.837,-517.918,1878.15,-253.752,595.552,1790.76,-336.662,634.539,1882.35,-305.127,541.537,1899.42,-344.981,73.5469,1789.59,-154.281,92.8268,1737.44,-267.784,72.8608,1995.93,-127.378,50.3502,1944.18,-175.119,212.002,1938.83
571,0,-513.275,229.638,414.02,-380.232,263.232,263.395,-501.746,-132.117,416.312,-410.577,-145.618,257.636,-426.396,257.059,505.222,-447.13,-154.528,515.449,-273.9,253.956,841.456,-279.557,-147.94,829.345,-151.095,64.2156,1211.13,-416.366,51.9972,1275.13,-263.324,237.33,1348.23,-269.592,-110.546,1380.02,-332.399,-97.3493,1791.21,-200.433,-69.9925,1810.15,-344.194,250.615,1775.67,-213.924,255.907,1766.69,-386.384,-315.272,1668.1,-431.297,486.275,1625.09,-162.305,-439.791,1805.24,-203.917,-420.336,1931.15,-200.543,-501.932,1892.24,-245.941,584.719,1802.15,-326.503,623.911,1895.28,-300.342,528.903,1908.2,-348.547,73.3627,1792.81,-156.402,93.4516,1741.15,-268.629,71.3062,1998.51,-127.91,51.1139,1946.67,-177.97,212.201,1942.27
572,0,-513.146,228.897,413.576,-378.166,262.681,264.882,-504.096,-131.322,417.277,-410.738,-143.694,259.153,-427.029,256.731,506.477,-449.421,-155.188,518.028,-276.18,252.421,844.186,-281.875,-148.274,832.514,-150.33,64.3661,1213.95,-417.029,51.5518,1277.48,-263.477,237.3,1350.82,-268.854,-110.426,1382.6,-334.837,-97.3029,1792.91,-202.827,-69.2675,1812.71,-345.679,250.485,1777.6,-215.338,256.33,1770.03,-384.325,-315.526,1670,-428.534,490.638,1630.9,-156.76,-425.405,1813.85,-198.678,-402.187,1939.1,-192.222,-484.749,1903.98,-238.612,573.992,1810.56,-315.719,612.938,1906.69,-292.975,516.671,1915.57,-352.59,74.06,1794.82,-158.613,94.052,1743.54,-269.267,69.7525,1999.89,-128.831,52.0811,1947.81,-180.926,212.586,1944.96
573,0,-512.172,227.556,411.966,-374.805,261.78,265.23,-505.123,-130.458,416.462,-409.807,-142.565,259.805,-427.269,256.675,506.796,-451.169,-155.036,518.847,-278.108,251.811,846.699,-285.021,-148.774,835.149,-150.217,64.5383,1215.55,-417.653,51.2615,1279.79,-263.666,237.672,1352.22,-267.94,-110.529,1384.17,-336.711,-97.5957,1793.61,-204.602,-68.5373,1814.44,-347.112,251.267,1778.53,-216.548,256.839,1771.99,-382.626,-317.182,1671.42,-425.67,494.842,1635.34,-151.266,-410.858,1820.15,-193.011,-383.234,1944.41,-183.768,-467.093,1913.15,-231.53,563.6,1815.69,-304.387,601.285,1915.87,-283.633,503.835,1920.66,-356.307,74.5029,1795.45,-160.668,94.311,1745.15,-269.276,70.2703,2001,-129.544,52.6645,1948.44,-181.804,213.127,1944.62
574,0,-510.953,226.069,409.561,-371.419,262.074,265.43,-505.358,-130.109,414.671,-407.4,-141.576,259.349,-427.146,256.574,506.027,-452.451,-154.989,518.701,-280.343,251.438,848.308,-288.863,-148.844,836.283,-151.161,64.5147,1216.01,-418.146,50.641,1282.42,-263.982,237.868,1352.63,-267.179,-110.517,1385.01,-337.585,-97.6049,1792.81,-205.731,-67.6076,1815.08,-348.959,251.641,1778.37,-217.541,257.486,1772.63,-380.651,-318.17,1671.67,-423.018,498.376,1638.42,-145.725,-395.681,1823.71,-187.498,-364.889,1947.57,-174.884,-449.199,1919.65,-224.855,553.68,1818.16,-292.134,589.571,1922.53,-273.164,492.222,1923.66,-358.856,75.074,1794.67,-162.27,95.6585,1745.68,-269.67,70.529,2001.87,-130.223,53.0181,1948.26,-182.524,213.465,1944.1
575,0,-509.067,224.399,405.853,-367.519,262.791,264.68,-505.269,-130.267,411.658,-403.63,-142.126,258.305,-426.693,256.399,504.537,-453.72,-154.773,517.008,-283.22,251.268,848.587,-293.079,-148.296,836.38,-152.487,64.5017,1215.73,-418.368,50.1525,1284.64,-264.634,238.077,1352.31,-266.769,-110.24,1385.24,-339.959,-95.4735,1791.26,-206.624,-66.5926,1814.33,-349.396,251.922,1776.72,-218.138,258.118,1772.07,-378.452,-319.197,1670.81,-420.049,501.801,1640.08,-140.241,-379.969,1824.76,-181.695,-346.258,1947.92,-165.497,-430.52,1923.01,-218.131,544.304,1817.59,-278.801,577.927,1926.32,-261.811,480.338,1923.95,-361.553,79.1483,1792.71,-163.32,96.0017,1744.87,-270.317,71.1955,2001.97,-130.62,53.3817,1947.44,-182.316,214.271,1944.55
576,0,-506.543,222.741,402.005,-362.938,263.656,263.202,-504.191,-130.03,406.929,-398.723,-142.908,256.758,-425.916,255.807,502.057,-454.622,-154.375,514.475,-286.58,251.502,848.038,-297.53,-147.602,835.791,-153.835,64.7309,1214.32,-418.601,49.7681,1286.42,-265.656,238.448,1351.22,-266.799,-109.899,1384.73,-339.756,-95.988,1788.16,-207.136,-66.1515,1812.71,-349.881,252.859,1774.01,-218.466,258.826,1770.38,-376.178,-320.309,1668.92,-417.194,504.734,1640.08,-134.654,-364.467,1823.32,-176.153,-327.531,1945.71,-155.804,-411.791,1923.74,-211.413,534.933,1814.21,-265.165,568.177,1926.91,-249.538,468.717,1921.36,-361.593,78.8557,1789.48,-163.876,96.485,1743.16,-270.947,71.9589,2001.31,-130.516,52.7261,1945.57,-181.262,213.938,1941.36
577,0,-503.922,221.037,396.878,-358.774,265.537,260.684,-502.472,-130.464,401.976,-392.738,-144.55,255.035,-424.948,254.09,498.177,-455.013,-153.895,510.76,-289.976,251.791,846.629,-301.965,-147.053,834.273,-155.55,64.7574,1211.84,-419.572,49.1226,1287.65,-267.049,238.645,1349.2,-267.279,-109.581,1383.3,-340.042,-95.2046,1784.07,-207.781,-64.1592,1809.37,-350.02,253.801,1770.41,-218.39,259.555,1767.72,-373.662,-320.425,1665.59,-414.159,506.942,1638.39,-129.164,-348.369,1819.05,-170.651,-308.951,1940.75,-146.265,-393.304,1921.65,-204.489,526.715,1808.18,-251.416,557.215,1924.17,-236.874,456.901,1914.75,-362.262,79.8877,1785.86,-164.124,97.226,1740.41,-271.409,72.2464,1999.84,-131.248,54.6071,1943.14,-182.766,215.365,1939.66
578,0,-501.075,219.161,391.103,-354.414,267.949,258.042,-500.5,-131.172,395.96,-386.271,-146.475,252.301,-424.096,253.109,493.946,-455.026,-153.468,506.412,-293.35,251.574,844.07,-305.985,-146.063,831.474,-157.903,64.8105,1208.47,-420.965,48.5504,1287.61,-268.786,238.937,1346.23,-268.342,-109.599,1381.24,-339.344,-95.6312,1779.66,-207.45,-63.8786,1805.57,-349.676,254.815,1766.07,-217.794,260.376,1763.98,-371.107,-320.745,1661.1,-411.11,508.76,1634.93,-123.56,-332.543,1812.46,-164.62,-290.464,1933.2,-136.651,-374.636,1916.73,-196.973,518.526,1799.3,-237.831,546.603,1918.39,-224.202,445.44,1905.37,-362.346,79.7717,1781.97,-163.57,97.5701,1736.51,-271.714,72.4831,1997.47,-131.339,54.9838,1939.94,-182.799,215.636,1936.12
579,0,-497.869,217.473,384.641,-350.586,270.321,254.012,-497.629,-131.584,388.79,-380.004,-148.677,248.364,-422.918,251.274,487.792,-454.708,-152.967,500.913,-296.65,251.369,840.411,-309.727,-145.07,827.915,-160.251,64.791,1204.23,-422.542,48.5329,1286.1,-270.71,238.622,1342.18,-269.789,-109.463,1377.93,-337.92,-96.0603,1775.02,-206.444,-63.4194,1801.23,-348.967,255.507,1761.01,-217.205,261.233,1759.08,-368.234,-321.036,1655.5,-407.927,510.277,1629.96,-118.051,-316.924,1803.03,-159.034,-272.518,1923.26,-127.243,-355.859,1909.12,-189.179,511.536,1787.92,-224.208,536.849,1909.22,-210.888,435.015,1893.1,-361.729,79.6491,1777.91,-163.561,98.652,1732.01,-271.82,72.4675,1993.88,-131.139,55.4612,1935.87,-182.972,216.058,1932.18
580,0,-494.789,215.177,376.909,-347.063,272.751,249.044,-494.686,-132.805,381.587,-373.145,-151.387,244.182,-421.355,251.794,482.369,-453.942,-152.801,494.848,-299.78,250.908,835.465,-313.406,-144.497,823.246,-162.963,64.5998,1198.77,-425.077,48.013,1283.56,-272.902,238.561,1337.1,-271.678,-109.328,1373.48,-336.507,-96.1654,1769.32,-204.494,-63.9304,1795.3,-348.019,255.949,1755.29,-215.78,261.886,1753.07,-365.085,-321.027,1648.73,-404.699,511.447,1623.19,-112.388,-301.617,1791.84,-153.247,-255.338,1910.86,-117.739,-337.473,1898.88,-180.973,504.865,1773.71,-209.998,527.485,1896.75,-196.986,425.002,1877.75,-360.759,80.5507,1773.43,-162.815,99.1923,1726.23,-271.825,72.6642,1989.2,-130.909,55.6386,1930.65,-183.043,216.337,1927
581,0,-491.356,213.247,369.184,-343.408,275.269,243.061,-490.847,-133.359,373.553,-366.48,-154.267,238.653,-419.761,250.733,474.552,-452.461,-152.701,487.879,-302.426,250.701,829.373,-316.797,-143.476,817.633,-165.709,64.6303,1192.45,-427.647,47.8692,1279.34,-275.396,238.459,1331.08,-273.802,-109.766,1368.28,-334.298,-96.5218,1762.98,-202.639,-62.8493,1788.32,-346.48,256.978,1748.98,-214.404,262.848,1745.97,-361.792,-320.278,1640.37,-401.211,512.227,1614.6,-107.036,-286.456,1777.86,-147.452,-239.049,1896.52,-108.286,-319.281,1886,-172.382,498.727,1757.13,-196.205,521.557,1881.22,-184.098,417.835,1861.54,-359.545,80.2643,1768.26,-162.019,100.059,1719.4,-271.63,72.4952,1983.14,-130.411,56.129,1924.96,-182.966,215.783,1921.36
